geo,TIME_PERIOD,OBS_VALUE
Hungary,1991,0.02864103195838315
Hungary,1992,0.03159960340739412
Hungary,1993,0.03165740026874107
Hungary,1994,0.03266972156351493
Hungary,1995,0.03335184195467629
Hungary,1996,0.0320716300515314
Hungary,1997,0.03202122713122621
Hungary,1998,0.032266088331510595
Hungary,1999,0.03279005979037505
Hungary,2000,0.03290550151635598
Hungary,2001,0.03363288723520662
Hungary,2002,0.03399338812397385
Hungary,2003,0.03439117493547105
Hungary,2004,0.03591912945422935
Hungary,2005,0.05926627375340663
Hungary,2006,0.06044348967372848
Hungary,2007,0.06823624810775053
Hungary,2008,0.07334124631264366
Hungary,2009,0.09839439506130604
Hungary,2010,0.10444788794881728
Hungary,2011,0.11074936701497773
Hungary,2012,0.11920204677836113
Hungary,2013,0.13008169508245052
Hungary,2014,0.12005397755821061
Hungary,2015,0.11980854528091701
Hungary,2016,0.11775732217048564
Hungary,2017,0.11155060032374904
Hungary,2018,0.10483301263285884
Hungary,2019,0.10597957288626014
Hungary,2020,0.11345526723178294
Hungary,2021,0.11828907764726733
Hungary,2022,0.12856323125596653
Hungary,2023,0.1369313963040037
Ireland,1990,0.016328747150632553
Ireland,1991,0.016110850967306006
Ireland,1992,0.015690956607358853
Ireland,1993,0.015172137630735605
Ireland,1994,0.015807688778054135
Ireland,1995,0.014286978812860859
Ireland,1996,0.014410015502812915
Ireland,1997,0.014401366001964337
Ireland,1998,0.01745897713686887
Ireland,1999,0.016120711665872228
Ireland,2000,0.01637856658108591
Ireland,2001,0.015468904531584027
Ireland,2002,0.017007224668779505
Ireland,2003,0.01608244533496795
Ireland,2004,0.018890438333878753
Ireland,2005,0.024044474296822427
Ireland,2006,0.02779099722516994
Ireland,2007,0.030441882905150975
Ireland,2008,0.03707706735703373
Ireland,2009,0.044853036257012084
Ireland,2010,0.04528972257615009
Ireland,2011,0.059245490609912965
Ireland,2012,0.05897201664803362
Ireland,2013,0.06720138213743093
Ireland,2014,0.07543948133626824
Ireland,2015,0.08092732223177056
Ireland,2016,0.0765211116240579
Ireland,2017,0.09093437686540984
Ireland,2018,0.10000877475329056
Ireland,2019,0.11048629845331169
Ireland,2020,0.13154850679090427
Ireland,2021,0.11523249350508503
Ireland,2022,0.12532913819594263
Ireland,2023,0.1387243942589246
Iceland,1990,0.6781383246361717
Iceland,1991,0.6867909256819993
Iceland,1992,0.6646827798656834
Iceland,1993,0.6667174956390056
Iceland,1994,0.6644901050059053
Iceland,1995,0.6719381880400744
Iceland,1996,0.6560550411956863
Iceland,1997,0.6587049022638077
Iceland,1998,0.6682572491185861
Iceland,1999,0.7007798521476843
Iceland,2000,0.7201360288412181
Iceland,2001,0.7184605559302604
Iceland,2002,0.7188906059324774
Iceland,2003,0.7204131704780797
Iceland,2004,0.7044522187108844
Iceland,2005,0.7065842543016895
Iceland,2006,0.7398476800585532
Iceland,2007,0.7831909122867551
Iceland,2008,0.7960309296289291
Iceland,2009,0.8103302323908318
Iceland,2010,0.8640315998791557
Iceland,2011,0.8756668018572764
