DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2004,10.27,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2005,10.24,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2006,10.44,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2007,11.36,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2008,10.39,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2009,10.39,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2010,9.85,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2011,11.37,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2012,10.97,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2013,10.58,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2014,11.75,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2015,13.27,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2016,12.20,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2017,11.85,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2018,11.90,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2019,12.63,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2020,12.78,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2021,12.81,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Norway,2022,14.67,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2000,2.78,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2001,2.79,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2002,2.88,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2003,2.90,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2004,3.04,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2005,3.10,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2006,3.13,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2007,3.35,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2008,3.46,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2009,3.70,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2010,3.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2011,3.73,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2012,3.94,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2013,3.94,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2014,4.25,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2015,4.39,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2016,4.31,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2017,4.33,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2018,4.40,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2019,4.77,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2020,4.81,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2021,4.83,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2022,5.33,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2023,5.69,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2000,6.42,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2001,6.55,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2002,6.34,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2003,6.43,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2004,6.32,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2005,6.23,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2006,6.63,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2007,6.82,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2008,6.99,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2009,6.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2010,7.24,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2011,7.27,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2012,7.39,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2013,7.29,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2014,7.26,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2015,7.09,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2016,7.22,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2017,7.13,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2018,7.51,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2019,7.71,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2020,7.96,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2021,8.36,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2022,8.53,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,2023,8.98,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2000,2.31,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2001,2.41,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2002,2.46,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2003,2.42,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2004,2.71,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2005,2.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2006,3.01,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2007,3.25,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2008,3.56,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2009,3.84,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2010,3.66,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2011,3.75,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2012,3.90,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2013,4.29,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2014,4.51,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2015,4.61,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2016,4.76,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2017,4.88,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2018,5.17,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2019,5.43,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2020,5.39,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2021,5.35,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2022,6.03,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2023,6.35,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2000,1.47,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2001,1.44,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2002,1.44,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2003,1.43,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2004,1.43,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2005,1.70,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2006,1.68,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2007,1.84,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2008,1.91,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2009,2.06,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2010,2.02,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2011,1.97,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2012,2.19,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2013,2.20,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2014,2.42,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2015,2.22,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2016,2.20,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2017,2.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2018,2.34,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2019,2.46,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2020,2.35,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2021,2.49,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,2022,2.53,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2000,6.19,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2001,5.92,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2002,5.95,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2003,6.14,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2004,6.13,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2005,6.44,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2006,6.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2007,7.15,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2008,7.12,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2009,7.50,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2010,7.10,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2011,7.31,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2012,7.30,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2013,7.51,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2014,7.76,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2015,8.46,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2016,8.28,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2017,8.18,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2018,8.31,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2019,8.70,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2020,9.32,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2021,9.40,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2022,9.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,2023,10.07,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2000,4.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2001,4.08,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2002,4.20,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2003,4.27,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2004,4.34,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2005,4.34,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2006,4.62,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2007,4.88,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2008,4.77,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2009,5.03,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2010,4.96,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2011,4.99,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2012,5.03,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2013,5.11,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2014,5.43,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2015,5.60,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2016,5.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2017,5.63,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2018,5.87,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2019,6.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2020,6.39,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2021,6.74,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2022,7.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,2023,7.72,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2000,2.39,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2001,2.36,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2002,2.44,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2003,2.57,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2004,2.75,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2005,2.86,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2006,3.15,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2007,3.64,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2008,3.73,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2009,3.86,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2010,3.73,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2011,3.95,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2012,4.14,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2013,4.13,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2014,4.59,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2015,4.62,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2016,4.67,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2017,4.57,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2018,4.85,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2019,5.11,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2020,5.15,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2021,5.03,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2022,5.41,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2023,5.48,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2000,5.07,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2001,5.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2002,5.22,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2003,5.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2004,5.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2005,5.80,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2006,5.64,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2007,5.50,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2008,5.66,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2009,5.39,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2010,5.53,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2011,5.76,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2012,5.77,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2013,6.43,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2014,6.29,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,2015,6.18,,
