DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2004,26425.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2005,27703.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2006,29462.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2007,32536.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2008,31503.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2009,27743.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2010,27464.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2011,27596.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2012,27328.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2013,27747.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2014,29482.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2015,31504.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2016,33565.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2017,35037.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2018,36738.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2019,37723.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2020,30718.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2021,34555.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2022,38254.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2023,37864.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Ireland,2024,38399.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,1995,1255.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,1996,1381.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,1997,1459.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,1998,1598.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,1999,1705.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2000,1813.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2001,1802.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2002,1757.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2003,1821.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2004,1957.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2005,2078.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2006,2024.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2007,2231.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2008,2203.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2009,2016.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2010,1980.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2011,2081.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2012,2132.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2013,2302.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2014,2411.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2015,2670.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2016,3023.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2017,3247.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2018,3256.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2019,3262.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2020,2352.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2021,2780.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2022,3471.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2023,3879.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Iceland,2024,3794.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,1995,234033.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,1996,238211.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,1997,245965.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,1998,255037.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,1999,259444.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2000,274071.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2001,280099.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2002,275561.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2003,275692.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2004,282194.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2005,290451.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2006,294113.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2007,301326.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2008,298578.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2009,281317.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2010,289995.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2011,296949.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2012,292259.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2013,289630.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2014,295515.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2015,301594.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2016,309248.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2017,319853.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2018,323663.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2019,332688.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2020,276168.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2021,317505.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2022,344719.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2023,347805.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Italy,2024,347139.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,1995,3971.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,1996,4034.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,1997,4469.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,1998,4744.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,1999,4614.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2000,5048.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2001,5373.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2002,5816.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2003,6407.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2004,6801.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2005,7582.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2006,8043.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2007,9275.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2008,9598.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2009,7970.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2010,8080.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2011,8693.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2012,9336.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2013,9780.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2014,10090.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2015,10342.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2016,10865.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2017,11533.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2018,12369.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2019,12998.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2020,12646.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2021,13423.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2022,13059.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2023,12859.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Lithuania,2024,13101.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,1995,4692.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,1996,4673.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,1997,4918.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,1998,5438.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,1999,5503.2,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2000,5917.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2001,6236.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2002,6311.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2003,6167.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2004,6212.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2005,5939.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2006,6268.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2007,6769.3,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2008,7281.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2009,6784.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2010,7636.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2011,8387.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2012,7759.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2013,7809.4,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2014,7870.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2015,7612.6,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2016,8079.8,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2017,8447.0,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2018,8157.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2019,8119.9,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2020,7354.7,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2021,7877.5,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2022,7390.1,,
ESTAT:NAMA_10_A10(1.0),28/04/25 23:00:00,Annual,"Chain linked volumes (2015), million euro","Wholesale and retail trade, transport, accommodation and food service activities","Value added, gross",Luxembourg,2023,7006.1,,
